,nreactions,mean,deviation,cost,vectors
54,6,1.309012609319712,1.0043446673648548,0.9769333333333332,"[[54, 336, [0, 1, 0, 0, 1, 1]], [54, 337, [1, 1, 1, 1, 0, 0]], [54, 338, [1, 1, 0, 1, 1, 0]], [54, 339, [2, 1, 1, 0, 0, 0]], [54, 340, [2, 1, 1, 0, 0, 0]], [54, 341, [2, 1, 1, 0, 0, 0]]]"
55,6,2.385019584256276,1.282581348705552,0.91925,"[[55, 342, [1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [55, 343, [1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [55, 344, [1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [55, 345, [1, 1, 1, 1, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]], [55, 346, [2, 1, 2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]], [55, 347, [2, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]]]"
56,5,2.2432011377597068,1.4724295078385103,0.9449399999999999,"[[56, 348, [1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [56, 349, [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [56, 350, [1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]], [56, 351, [1, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 1, 1]], [56, 352, [2, 1, 2, 0, 2, 0, 0, 1, 1, 1, 1, 0, 0, 0]]]"
57,7,1.403469320614755,0.6922813430462306,0.9700285714285715,"[[57, 353, [1, 1, 1, 1, 0, 0, 0, 0]], [57, 354, [1, 0, 1, 1, 0, 0, 0, 1]], [57, 355, [2, 1, 1, 0, 0, 0, 0, 0]], [57, 356, [2, 1, 0, 0, 0, 0, 1, 0]], [57, 357, [1, 1, 1, 1, 0, 1, 0, 0]], [57, 358, [2, 1, 1, 1, 0, 0, 0, 0]], [57, 359, [2, 1, 1, 0, 1, 0, 0, 0]]]"
58,5,3.084077957592783,1.7229228512879866,0.8894000000000002,"[[58, 360, [0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]], [58, 361, [1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [58, 362, [1, 2, 2, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]], [58, 363, [3, 2, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]], [58, 364, [3, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]]"
59,5,1.4125483399593903,1.2347903414256083,0.9552799999999999,"[[59, 365, [1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]], [59, 366, [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]], [59, 367, [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]], [59, 368, [1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]], [59, 369, [1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]]]"
60,5,1.7091138334929763,0.9586083163435118,0.97732,"[[60, 370, [1, 0, 1, 0, 0, 1, 0, 0]], [60, 371, [1, 1, 1, 1, 1, 0, 0, 0]], [60, 372, [0, 1, 1, 1, 0, 0, 0, 1]], [60, 373, [1, 0, 1, 1, 1, 1, 0, 0]], [60, 374, [1, 2, 0, 0, 0, 0, 1, 0]]]"
61,7,1.4951274644618675,0.9737901901331637,0.9652,"[[61, 375, [1, 1, 1, 0, 0, 0, 1]], [61, 376, [0, 1, 1, 1, 0, 1, 0]], [61, 377, [2, 1, 0, 1, 0, 0, 0]], [61, 378, [0, 1, 1, 1, 1, 1, 0]], [61, 379, [2, 1, 1, 1, 1, 0, 0]], [61, 380, [2, 1, 1, 1, 1, 0, 0]], [61, 381, [2, 1, 1, 1, 1, 0, 0]]]"
62,5,1.6226586819838813,1.0986258697947786,0.9735199999999999,"[[62, 382, [1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [62, 383, [1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]], [62, 384, [1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]], [62, 385, [2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]], [62, 386, [1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]]]"
63,8,2.432706871283836,1.1127386388583855,0.8046500000000001,"[[63, 387, [0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]], [63, 388, [2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]], [63, 389, [1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]], [63, 390, [2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]], [63, 391, [2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]], [63, 392, [2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]], [63, 393, [2, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [63, 394, [1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]]]"
64,5,2.618209135630147,1.5049853561091011,0.8777200000000001,"[[64, 395, [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]], [64, 396, [1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 1, 1, 1, 1, 0]], [64, 397, [2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]], [64, 398, [2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [64, 399, [2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]]"
65,5,1.8489686244382637,1.0302014491558802,0.9605600000000001,"[[65, 400, [1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]], [65, 401, [1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0]], [65, 402, [1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0]], [65, 403, [1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]], [65, 404, [1, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0]]]"
66,10,1.8363884769663725,0.9097677514976704,0.85716,"[[66, 405, [2, 1, 3, 2, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]], [66, 406, [2, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]], [66, 407, [2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1]], [66, 408, [2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]], [66, 409, [2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]], [66, 410, [2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]], [66, 411, [2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]], [66, 412, [2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]], [66, 413, [2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]], [66, 414, [2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]]]"
67,5,1.826776511119539,1.2094988955852441,0.8819799999999999,"[[67, 415, [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]], [67, 416, [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]], [67, 417, [2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]], [67, 418, [2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]], [67, 419, [2, 2, 2, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0]]]"
68,5,1.2924985636032176,0.7546174282930521,0.97732,"[[68, 420, [1, 1, 1, 0, 0, 0]], [68, 421, [1, 0, 1, 1, 0, 1]], [68, 422, [2, 1, 1, 0, 0, 0]], [68, 423, [1, 1, 1, 1, 0, 0]], [68, 424, [2, 1, 0, 0, 1, 0]]]"
69,7,1.2025866390726017,0.6567620542724949,0.9700285714285715,"[[69, 425, [1, 1, 1, 1, 0, 0]], [69, 426, [2, 1, 1, 0, 0, 0]], [69, 427, [2, 1, 1, 0, 0, 0]], [69, 428, [1, 1, 0, 1, 1, 0]], [69, 429, [1, 1, 1, 1, 0, 1]], [69, 430, [2, 1, 1, 1, 0, 0]], [69, 431, [2, 1, 1, 0, 1, 0]]]"
70,5,2.16624497217786,1.4789802975408919,0.90578,"[[70, 432, [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [70, 433, [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]], [70, 434, [1, 3, 2, 1, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0]], [70, 435, [2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]], [70, 436, [2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]]]"
71,9,1.2967201556467705,0.6648109716775682,0.9631555555555555,"[[71, 437, [1, 1, 1, 1, 0, 0, 0, 0]], [71, 438, [1, 1, 1, 0, 0, 0, 0, 1]], [71, 439, [2, 1, 0, 1, 0, 0, 0, 0]], [71, 440, [1, 1, 1, 1, 1, 0, 0, 0]], [71, 441, [2, 1, 1, 1, 1, 0, 0, 0]], [71, 442, [1, 1, 1, 1, 1, 1, 1, 0]], [71, 443, [1, 1, 1, 1, 1, 1, 0, 0]], [71, 444, [1, 1, 1, 1, 1, 1, 0, 0]], [71, 445, [2, 1, 1, 1, 1, 0, 0, 0]]]"
72,6,1.360082434322977,0.8063347765327279,0.9603999999999999,"[[72, 446, [2, 1, 1, 0, 0, 0, 0, 0]], [72, 447, [0, 1, 1, 1, 1, 0, 0, 1]], [72, 448, [1, 1, 1, 1, 1, 0, 1, 0]], [72, 449, [1, 1, 1, 1, 1, 1, 0, 0]], [72, 450, [2, 1, 1, 1, 1, 0, 0, 0]], [72, 451, [2, 1, 1, 1, 1, 0, 0, 0]]]"
73,5,2.7566837464415874,1.575022133845989,0.89854,"[[73, 452, [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]], [73, 453, [1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]], [73, 454, [2, 3, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0]], [73, 455, [2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]], [73, 456, [2, 2, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]]"
74,5,1.0419663637962258,0.7171513764312742,0.975,"[[74, 457, [1, 1, 1, 0, 0, 0]], [74, 458, [1, 1, 1, 1, 1, 0]], [74, 459, [1, 1, 1, 1, 1, 0]], [74, 460, [1, 1, 1, 0, 0, 1]], [74, 461, [2, 1, 1, 1, 1, 0]]]"
75,13,0.9545393250836229,0.7458621173988372,0.9600615384615383,"[[75, 462, [2, 1, 1, 0, 0, 0, 0]], [75, 463, [2, 1, 1, 0, 0, 0, 0]], [75, 464, [1, 1, 1, 1, 1, 0, 0]], [75, 465, [2, 1, 1, 0, 0, 0, 1]], [75, 466, [1, 1, 1, 1, 1, 1, 0]], [75, 467, [2, 1, 1, 1, 1, 0, 0]], [75, 468, [2, 1, 1, 1, 1, 0, 0]], [75, 469, [1, 1, 1, 1, 1, 1, 0]], [75, 470, [2, 1, 1, 1, 1, 0, 0]], [75, 471, [2, 1, 1, 1, 1, 0, 0]], [75, 472, [2, 1, 1, 1, 1, 0, 0]], [75, 473, [2, 1, 1, 1, 1, 0, 0]], [75, 474, [2, 1, 1, 1, 1, 0, 0]]]"
76,5,1.2738847226415342,0.8815995198617688,0.97732,"[[76, 475, [1, 1, 1, 0, 0, 0]], [76, 476, [1, 0, 1, 0, 1, 1]], [76, 477, [2, 1, 0, 1, 0, 0]], [76, 478, [2, 1, 1, 0, 0, 0]], [76, 479, [2, 1, 0, 1, 0, 0]]]"
77,7,1.2025866390726017,0.6567620542724948,0.9700285714285715,"[[77, 480, [1, 1, 1, 1, 0, 0]], [77, 481, [2, 1, 1, 0, 0, 0]], [77, 482, [1, 1, 0, 1, 1, 0]], [77, 483, [2, 1, 1, 0, 0, 0]], [77, 484, [1, 1, 1, 1, 0, 1]], [77, 485, [2, 1, 1, 1, 0, 0]], [77, 486, [2, 1, 1, 0, 1, 0]]]"
78,6,2.4857928291405065,1.486513672820578,0.9141,"[[78, 487, [0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]], [78, 488, [2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [78, 489, [1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]], [78, 490, [3, 1, 2, 1, 1, 2, 2, 0, 2, 0, 0, 0, 0, 1]], [78, 491, [2, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]], [78, 492, [2, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]]]"
79,6,1.366201409250785,1.0646566157034716,0.9781666666666666,"[[79, 493, [0, 0, 0, 0, 1, 1]], [79, 494, [1, 1, 1, 1, 0, 0]], [79, 495, [2, 1, 1, 0, 0, 0]], [79, 496, [2, 1, 1, 0, 0, 0]], [79, 497, [1, 1, 0, 1, 1, 0]], [79, 498, [2, 1, 1, 0, 0, 0]]]"
80,5,1.1005304284017359,0.7408324885977204,0.9961599999999999,"[[80, 499, [0, 0, 0, 0, 1]], [80, 500, [1, 0, 0, 0, 0]], [80, 501, [1, 0, 0, 0, 0]], [80, 502, [0, 0, 1, 1, 0]], [80, 503, [1, 1, 0, 0, 0]]]"
81,6,1.9670267247578777,1.1390665172653278,0.8975333333333334,"[[81, 504, [1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]], [81, 505, [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]], [81, 506, [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1]], [81, 507, [2, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0]], [81, 508, [2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]], [81, 509, [2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]]]"
82,5,1.8959852747916477,1.0978341576819517,0.975,"[[82, 510, [1, 1, 0, 0, 1, 0, 0, 0, 0]], [82, 511, [1, 0, 0, 0, 0, 2, 0, 0, 1]], [82, 512, [1, 1, 1, 0, 1, 0, 0, 0, 0]], [82, 513, [1, 1, 0, 2, 0, 0, 0, 0, 0]], [82, 514, [1, 1, 1, 0, 0, 0, 1, 1, 0]]]"
83,10,1.951930057265716,1.3601356739467796,0.89361,"[[83, 515, [0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]], [83, 516, [2, 1, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [83, 517, [2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0]], [83, 518, [2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0]], [83, 519, [2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]], [83, 520, [2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]], [83, 521, [2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]], [83, 522, [2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]], [83, 523, [2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0]], [83, 524, [2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0]]]"
84,5,1.100530428401736,0.7408324885977204,0.9961599999999999,"[[84, 525, [0, 0, 0, 0, 1]], [84, 526, [1, 0, 0, 0, 0]], [84, 527, [1, 0, 0, 0, 0]], [84, 528, [1, 0, 0, 1, 0]], [84, 529, [0, 1, 1, 0, 0]]]"
85,5,1.2171323550133364,0.8709700513678356,0.95896,"[[85, 530, [0, 1, 1, 1, 1, 0, 1]], [85, 531, [2, 1, 1, 1, 0, 0, 0]], [85, 532, [2, 1, 1, 1, 1, 0, 0]], [85, 533, [1, 1, 1, 1, 1, 1, 0]], [85, 534, [2, 1, 1, 1, 1, 0, 0]]]"
86,5,1.3028578529234645,1.2257901186890274,0.9726800000000001,"[[86, 535, [2, 1, 1, 0, 0, 0]], [86, 536, [0, 1, 1, 1, 1, 0]], [86, 537, [2, 1, 1, 0, 0, 0]], [86, 538, [2, 1, 1, 0, 0, 0]], [86, 539, [0, 1, 1, 1, 1, 1]]]"
87,5,1.9480648733610628,1.4018000032732008,0.9677,"[[87, 540, [1, 1, 1, 0, 0, 0, 0, 0, 0, 1]], [87, 541, [1, 1, 0, 1, 0, 0, 0, 0, 1, 0]], [87, 542, [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]], [87, 543, [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]], [87, 544, [3, 1, 1, 1, 2, 2, 1, 1, 0, 0]]]"
